Phylostrata,ZFIN_ID,PhylostrataName
5,ZDB-GENE-070209-53,Holozoa  -  Metazoa
5,ZDB-GENE-070209-238,Holozoa  -  Metazoa
5,ZDB-GENE-070301-2,Holozoa  -  Metazoa
5,ZDB-GENE-070314-1,Holozoa  -  Metazoa
5,ZDB-GENE-070314-2,Holozoa  -  Metazoa
5,ZDB-GENE-070308-4,Holozoa  -  Metazoa
5,ZDB-GENE-070410-112,Holozoa  -  Metazoa
5,ZDB-GENE-070410-113,Holozoa  -  Metazoa
5,ZDB-GENE-070410-31,Holozoa  -  Metazoa
5,ZDB-GENE-070410-32,Holozoa  -  Metazoa
5,ZDB-GENE-070410-132,Holozoa  -  Metazoa
5,ZDB-GENE-070410-52,Holozoa  -  Metazoa
5,ZDB-GENE-070410-76,Holozoa  -  Metazoa
5,ZDB-GENE-070424-110,Holozoa  -  Metazoa
5,ZDB-GENE-070424-141,Holozoa  -  Metazoa
5,ZDB-GENE-070424-214,Holozoa  -  Metazoa
5,ZDB-GENE-070424-177,Holozoa  -  Metazoa
5,ZDB-GENE-070424-279,Holozoa  -  Metazoa
5,ZDB-GENE-070424-254,Holozoa  -  Metazoa
5,ZDB-GENE-070424-255,Holozoa  -  Metazoa
5,ZDB-GENE-100921-37,Holozoa  -  Metazoa
5,ZDB-GENE-100514-1,Holozoa  -  Metazoa
5,ZDB-GENE-100514-2,Holozoa  -  Metazoa
5,ZDB-GENE-100514-5,Holozoa  -  Metazoa
5,ZDB-GENE-100514-8,Holozoa  -  Metazoa
5,ZDB-GENE-100519-3,Holozoa  -  Metazoa
5,ZDB-GENE-100922-20,Holozoa  -  Metazoa
5,ZDB-GENE-100922-266,Holozoa  -  Metazoa
5,ZDB-GENE-100922-278,Holozoa  -  Metazoa
5,ZDB-GENE-100922-241,Holozoa  -  Metazoa
5,ZDB-GENE-100922-228,Holozoa  -  Metazoa
5,ZDB-GENE-100922-234,Holozoa  -  Metazoa
5,ZDB-GENE-100922-41,Holozoa  -  Metazoa
5,ZDB-GENE-110411-211,Holozoa  -  Metazoa
5,ZDB-GENE-110411-183,Holozoa  -  Metazoa
5,ZDB-GENE-110411-190,Holozoa  -  Metazoa
5,ZDB-GENE-110411-23,Holozoa  -  Metazoa
5,ZDB-GENE-110411-225,Holozoa  -  Metazoa
5,ZDB-GENE-110411-227,Holozoa  -  Metazoa
5,ZDB-GENE-110411-86,Holozoa  -  Metazoa
5,ZDB-GENE-110411-77,Holozoa  -  Metazoa
5,ZDB-GENE-110411-42,Holozoa  -  Metazoa
5,ZDB-GENE-110411-43,Holozoa  -  Metazoa
5,ZDB-GENE-110408-67,Holozoa  -  Metazoa
5,ZDB-GENE-110411-131,Holozoa  -  Metazoa
5,ZDB-GENE-110411-132,Holozoa  -  Metazoa
5,ZDB-GENE-110411-129,Holozoa  -  Metazoa
5,ZDB-GENE-110411-147,Holozoa  -  Metazoa
5,ZDB-GENE-110411-157,Holozoa  -  Metazoa
5,ZDB-GENE-110411-117,Holozoa  -  Metazoa
5,ZDB-GENE-110408-14,Holozoa  -  Metazoa
5,ZDB-GENE-110408-38,Holozoa  -  Metazoa
5,ZDB-GENE-110408-35,Holozoa  -  Metazoa
5,ZDB-GENE-110408-28,Holozoa  -  Metazoa
5,ZDB-GENE-980526-16,Holozoa  -  Metazoa
5,ZDB-GENE-980526-164,Holozoa  -  Metazoa
5,ZDB-GENE-980526-115,Holozoa  -  Metazoa
5,ZDB-GENE-980526-204,Holozoa  -  Metazoa
5,ZDB-GENE-980526-208,Holozoa  -  Metazoa
5,ZDB-GENE-980526-235,Holozoa  -  Metazoa
5,ZDB-GENE-980526-249,Holozoa  -  Metazoa
5,ZDB-GENE-980526-284,Holozoa  -  Metazoa
5,ZDB-GENE-980526-274,Holozoa  -  Metazoa
5,ZDB-GENE-980526-321,Holozoa  -  Metazoa
5,ZDB-GENE-980526-335,Holozoa  -  Metazoa
5,ZDB-GENE-980526-332,Holozoa  -  Metazoa
5,ZDB-GENE-980526-416,Holozoa  -  Metazoa
5,ZDB-GENE-980526-440,Holozoa  -  Metazoa
5,ZDB-GENE-980526-442,Holozoa  -  Metazoa
5,ZDB-GENE-980526-426,Holozoa  -  Metazoa
5,ZDB-GENE-980526-436,Holozoa  -  Metazoa
5,ZDB-GENE-980526-372,Holozoa  -  Metazoa
5,ZDB-GENE-980526-373,Holozoa  -  Metazoa
5,ZDB-GENE-980526-352,Holozoa  -  Metazoa
5,ZDB-GENE-980526-399,Holozoa  -  Metazoa
5,ZDB-GENE-980526-388,Holozoa  -  Metazoa
5,ZDB-GENE-980526-389,Holozoa  -  Metazoa
5,ZDB-GENE-980526-531,Holozoa  -  Metazoa
5,ZDB-GENE-980526-474,Holozoa  -  Metazoa
5,ZDB-GENE-980526-501,Holozoa  -  Metazoa
5,ZDB-GENE-980526-521,Holozoa  -  Metazoa
5,ZDB-GENE-980526-524,Holozoa  -  Metazoa
5,ZDB-GENE-980526-526,Holozoa  -  Metazoa
5,ZDB-GENE-980526-485,Holozoa  -  Metazoa
5,ZDB-GENE-980526-515,Holozoa  -  Metazoa
5,ZDB-GENE-990415-154,Holozoa  -  Metazoa
5,ZDB-GENE-990415-155,Holozoa  -  Metazoa
5,ZDB-GENE-990415-156,Holozoa  -  Metazoa
5,ZDB-GENE-990415-165,Holozoa  -  Metazoa
5,ZDB-GENE-980605-20,Holozoa  -  Metazoa
5,ZDB-GENE-990415-121,Holozoa  -  Metazoa
5,ZDB-GENE-990415-122,Holozoa  -  Metazoa
5,ZDB-GENE-980526-72,Holozoa  -  Metazoa
5,ZDB-GENE-980526-89,Holozoa  -  Metazoa
5,ZDB-GENE-980526-90,Holozoa  -  Metazoa
5,ZDB-GENE-980528-2059,Holozoa  -  Metazoa
5,ZDB-GENE-980526-87,Holozoa  -  Metazoa
5,ZDB-GENE-990415-109,Holozoa  -  Metazoa
5,ZDB-GENE-990415-208,Holozoa  -  Metazoa
5,ZDB-GENE-990415-211,Holozoa  -  Metazoa
5,ZDB-GENE-990415-212,Holozoa  -  Metazoa
5,ZDB-GENE-990415-213,Holozoa  -  Metazoa
5,ZDB-GENE-990415-214,Holozoa  -  Metazoa
5,ZDB-GENE-990415-201,Holozoa  -  Metazoa
5,ZDB-GENE-990415-192,Holozoa  -  Metazoa
5,ZDB-GENE-990415-174,Holozoa  -  Metazoa
5,ZDB-GENE-990415-175,Holozoa  -  Metazoa
5,ZDB-GENE-990415-17,Holozoa  -  Metazoa
5,ZDB-GENE-990415-172,Holozoa  -  Metazoa
5,ZDB-GENE-990415-158,Holozoa  -  Metazoa
5,ZDB-GENE-990415-178,Holozoa  -  Metazoa
5,ZDB-GENE-990415-184,Holozoa  -  Metazoa
5,ZDB-GENE-990415-2,Holozoa  -  Metazoa
5,ZDB-GENE-990415-263,Holozoa  -  Metazoa
5,ZDB-GENE-990415-256,Holozoa  -  Metazoa
5,ZDB-GENE-990415-250,Holozoa  -  Metazoa
5,ZDB-GENE-990415-252,Holozoa  -  Metazoa
5,ZDB-GENE-990415-253,Holozoa  -  Metazoa
5,ZDB-GENE-990415-242,Holozoa  -  Metazoa
5,ZDB-GENE-990415-243,Holozoa  -  Metazoa
5,ZDB-GENE-990415-244,Holozoa  -  Metazoa
5,ZDB-GENE-990415-224,Holozoa  -  Metazoa
5,ZDB-GENE-990415-225,Holozoa  -  Metazoa
5,ZDB-GENE-990415-220,Holozoa  -  Metazoa
5,ZDB-GENE-990415-217,Holozoa  -  Metazoa
5,ZDB-GENE-990415-218,Holozoa  -  Metazoa
5,ZDB-GENE-990415-219,Holozoa  -  Metazoa
5,ZDB-GENE-990415-39,Holozoa  -  Metazoa
5,ZDB-GENE-990415-51,Holozoa  -  Metazoa
5,ZDB-GENE-990415-278,Holozoa  -  Metazoa
5,ZDB-GENE-990415-279,Holozoa  -  Metazoa
5,ZDB-GENE-990415-30,Holozoa  -  Metazoa
5,ZDB-GENE-990415-268,Holozoa  -  Metazoa
5,ZDB-GENE-990415-271,Holozoa  -  Metazoa
5,ZDB-GENE-990415-68,Holozoa  -  Metazoa
5,ZDB-GENE-990415-71,Holozoa  -  Metazoa
5,ZDB-GENE-990415-79,Holozoa  -  Metazoa
5,ZDB-GENE-990415-8,Holozoa  -  Metazoa
5,ZDB-GENE-990604-41,Holozoa  -  Metazoa
5,ZDB-GENE-990603-7,Holozoa  -  Metazoa
5,ZDB-GENE-990603-8,Holozoa  -  Metazoa
5,ZDB-GENE-990603-9,Holozoa  -  Metazoa
5,ZDB-GENE-990603-12,Holozoa  -  Metazoa
5,ZDB-GENE-990714-1,Holozoa  -  Metazoa
5,ZDB-GENE-990715-2,Holozoa  -  Metazoa
5,ZDB-GENE-990715-8,Holozoa  -  Metazoa
5,ZDB-GENE-990715-9,Holozoa  -  Metazoa
5,ZDB-GENE-990927-1,Holozoa  -  Metazoa
5,ZDB-GENE-990714-16,Holozoa  -  Metazoa
5,ZDB-GENE-990714-8,Holozoa  -  Metazoa
5,ZDB-GENE-990715-1,Holozoa  -  Metazoa
5,ZDB-GENE-990715-10,Holozoa  -  Metazoa
5,ZDB-GENE-991206-14,Holozoa  -  Metazoa
5,ZDB-GENE-991206-8,Holozoa  -  Metazoa
5,ZDB-GENE-991228-4,Holozoa  -  Metazoa
5,ZDB-GENE-991207-19,Holozoa  -  Metazoa
5,ZDB-GENE-991209-3,Holozoa  -  Metazoa
5,ZDB-GENE-991209-6,Holozoa  -  Metazoa
5,ZDB-GENE-991119-8,Holozoa  -  Metazoa
5,ZDB-GENE-040724-267,Holozoa  -  Metazoa
5,ZDB-GENE-040724-269,Holozoa  -  Metazoa
5,ZDB-GENE-040724-41,Holozoa  -  Metazoa
5,ZDB-GENE-040801-251,Holozoa  -  Metazoa
5,ZDB-GENE-040801-213,Holozoa  -  Metazoa
5,ZDB-GENE-040801-221,Holozoa  -  Metazoa
5,ZDB-GENE-040801-226,Holozoa  -  Metazoa
5,ZDB-GENE-040801-180,Holozoa  -  Metazoa
5,ZDB-GENE-040801-181,Holozoa  -  Metazoa
5,ZDB-GENE-040801-205,Holozoa  -  Metazoa
5,ZDB-GENE-040801-163,Holozoa  -  Metazoa
5,ZDB-GENE-040801-87,Holozoa  -  Metazoa
5,ZDB-GENE-040808-27,Holozoa  -  Metazoa
5,ZDB-GENE-040801-97,Holozoa  -  Metazoa
5,ZDB-GENE-040822-41,Holozoa  -  Metazoa
5,ZDB-GENE-040822-27,Holozoa  -  Metazoa
5,ZDB-GENE-040822-28,Holozoa  -  Metazoa
5,ZDB-GENE-040812-2,Holozoa  -  Metazoa
5,ZDB-GENE-040824-5,Holozoa  -  Metazoa
5,ZDB-GENE-040910-2,Holozoa  -  Metazoa
5,ZDB-GENE-040912-125,Holozoa  -  Metazoa
5,ZDB-GENE-040912-79,Holozoa  -  Metazoa
5,ZDB-GENE-040912-47,Holozoa  -  Metazoa
5,ZDB-GENE-040912-165,Holozoa  -  Metazoa
5,ZDB-GENE-041001-179,Holozoa  -  Metazoa
5,ZDB-GENE-041001-172,Holozoa  -  Metazoa
5,ZDB-GENE-041001-173,Holozoa  -  Metazoa
5,ZDB-GENE-041001-175,Holozoa  -  Metazoa
5,ZDB-GENE-041001-151,Holozoa  -  Metazoa
5,ZDB-GENE-041001-145,Holozoa  -  Metazoa
5,ZDB-GENE-041001-147,Holozoa  -  Metazoa
5,ZDB-GENE-040930-2,Holozoa  -  Metazoa
5,ZDB-GENE-041001-125,Holozoa  -  Metazoa
5,ZDB-GENE-041001-131,Holozoa  -  Metazoa
5,ZDB-GENE-040924-6,Holozoa  -  Metazoa
5,ZDB-GENE-040914-84,Holozoa  -  Metazoa
5,ZDB-GENE-040924-9,Holozoa  -  Metazoa
5,ZDB-GENE-040927-3,Holozoa  -  Metazoa
5,ZDB-GENE-040912-94,Holozoa  -  Metazoa
5,ZDB-GENE-041008-125,Holozoa  -  Metazoa
5,ZDB-GENE-041010-100,Holozoa  -  Metazoa
5,ZDB-GENE-041010-107,Holozoa  -  Metazoa
5,ZDB-GENE-041008-66,Holozoa  -  Metazoa
5,ZDB-GENE-041010-113,Holozoa  -  Metazoa
5,ZDB-GENE-041010-175,Holozoa  -  Metazoa
5,ZDB-GENE-041010-8,Holozoa  -  Metazoa
5,ZDB-GENE-041010-80,Holozoa  -  Metazoa
5,ZDB-GENE-041010-48,Holozoa  -  Metazoa
5,ZDB-GENE-041010-70,Holozoa  -  Metazoa
5,ZDB-GENE-041010-225,Holozoa  -  Metazoa
5,ZDB-GENE-041014-252,Holozoa  -  Metazoa
5,ZDB-GENE-041014-27,Holozoa  -  Metazoa
5,ZDB-GENE-041014-30,Holozoa  -  Metazoa
5,ZDB-GENE-041014-31,Holozoa  -  Metazoa
5,ZDB-GENE-041014-36,Holozoa  -  Metazoa
5,ZDB-GENE-041014-369,Holozoa  -  Metazoa
5,ZDB-GENE-041014-32,Holozoa  -  Metazoa
5,ZDB-GENE-041014-34,Holozoa  -  Metazoa
5,ZDB-GENE-041014-346,Holozoa  -  Metazoa
5,ZDB-GENE-041014-49,Holozoa  -  Metazoa
5,ZDB-GENE-041014-50,Holozoa  -  Metazoa
5,ZDB-GENE-041014-51,Holozoa  -  Metazoa
5,ZDB-GENE-041014-52,Holozoa  -  Metazoa
5,ZDB-GENE-041014-54,Holozoa  -  Metazoa
5,ZDB-GENE-041014-57,Holozoa  -  Metazoa
5,ZDB-GENE-041014-58,Holozoa  -  Metazoa
5,ZDB-GENE-041014-59,Holozoa  -  Metazoa
5,ZDB-GENE-041014-61,Holozoa  -  Metazoa
5,ZDB-GENE-041014-62,Holozoa  -  Metazoa
5,ZDB-GENE-041014-70,Holozoa  -  Metazoa
5,ZDB-GENE-041014-69,Holozoa  -  Metazoa
5,ZDB-GENE-041014-64,Holozoa  -  Metazoa
5,ZDB-GENE-041014-65,Holozoa  -  Metazoa
5,ZDB-GENE-041014-66,Holozoa  -  Metazoa
5,ZDB-GENE-041014-99,Holozoa  -  Metazoa
5,ZDB-GENE-041027-3,Holozoa  -  Metazoa
5,ZDB-GENE-041111-267,Holozoa  -  Metazoa
5,ZDB-GENE-041111-222,Holozoa  -  Metazoa
5,ZDB-GENE-041111-226,Holozoa  -  Metazoa
5,ZDB-GENE-041114-164,Holozoa  -  Metazoa
5,ZDB-GENE-041114-165,Holozoa  -  Metazoa
5,ZDB-GENE-041114-13,Holozoa  -  Metazoa
5,ZDB-GENE-041114-138,Holozoa  -  Metazoa
5,ZDB-GENE-041114-135,Holozoa  -  Metazoa
5,ZDB-GENE-041114-120,Holozoa  -  Metazoa
5,ZDB-GENE-041114-51,Holozoa  -  Metazoa
5,ZDB-GENE-041114-63,Holozoa  -  Metazoa
5,ZDB-GENE-041201-1,Holozoa  -  Metazoa
5,ZDB-GENE-041210-115,Holozoa  -  Metazoa
5,ZDB-GENE-041210-198,Holozoa  -  Metazoa
5,ZDB-GENE-041210-171,Holozoa  -  Metazoa
5,ZDB-GENE-041210-178,Holozoa  -  Metazoa
5,ZDB-GENE-041210-152,Holozoa  -  Metazoa
5,ZDB-GENE-041210-169,Holozoa  -  Metazoa
5,ZDB-GENE-041210-244,Holozoa  -  Metazoa
5,ZDB-GENE-041210-338,Holozoa  -  Metazoa
5,ZDB-GENE-041210-292,Holozoa  -  Metazoa
5,ZDB-GENE-041210-298,Holozoa  -  Metazoa
5,ZDB-GENE-041210-313,Holozoa  -  Metazoa
5,ZDB-GENE-041210-315,Holozoa  -  Metazoa
5,ZDB-GENE-041210-316,Holozoa  -  Metazoa
5,ZDB-GENE-041210-317,Holozoa  -  Metazoa
5,ZDB-GENE-041210-85,Holozoa  -  Metazoa
5,ZDB-GENE-041212-40,Holozoa  -  Metazoa
5,ZDB-GENE-041212-47,Holozoa  -  Metazoa
5,ZDB-GENE-050102-3,Holozoa  -  Metazoa
5,ZDB-GENE-041217-24,Holozoa  -  Metazoa
5,ZDB-GENE-041212-61,Holozoa  -  Metazoa
5,ZDB-GENE-041212-82,Holozoa  -  Metazoa
5,ZDB-GENE-050105-1,Holozoa  -  Metazoa
5,ZDB-GENE-050208-359,Holozoa  -  Metazoa
5,ZDB-GENE-050201-3,Holozoa  -  Metazoa
5,ZDB-GENE-050208-415,Holozoa  -  Metazoa
5,ZDB-GENE-050208-417,Holozoa  -  Metazoa
5,ZDB-GENE-050208-347,Holozoa  -  Metazoa
5,ZDB-GENE-050208-445,Holozoa  -  Metazoa
5,ZDB-GENE-050208-44,Holozoa  -  Metazoa
5,ZDB-GENE-050208-501,Holozoa  -  Metazoa
5,ZDB-GENE-050208-574,Holozoa  -  Metazoa
5,ZDB-GENE-050208-562,Holozoa  -  Metazoa
5,ZDB-GENE-050208-726,Holozoa  -  Metazoa
5,ZDB-GENE-050208-735,Holozoa  -  Metazoa
5,ZDB-GENE-050208-723,Holozoa  -  Metazoa
5,ZDB-GENE-050208-696,Holozoa  -  Metazoa
5,ZDB-GENE-050208-701,Holozoa  -  Metazoa
5,ZDB-GENE-050220-13,Holozoa  -  Metazoa
5,ZDB-GENE-050221-7,Holozoa  -  Metazoa
5,ZDB-GENE-050302-31,Holozoa  -  Metazoa
5,ZDB-GENE-050227-9,Holozoa  -  Metazoa
5,ZDB-GENE-050228-1,Holozoa  -  Metazoa
5,ZDB-GENE-050227-7,Holozoa  -  Metazoa
5,ZDB-GENE-050306-47,Holozoa  -  Metazoa
5,ZDB-GENE-050306-42,Holozoa  -  Metazoa
5,ZDB-GENE-050307-5,Holozoa  -  Metazoa
5,ZDB-GENE-050318-2,Holozoa  -  Metazoa
5,ZDB-GENE-050320-33,Holozoa  -  Metazoa
5,ZDB-GENE-050320-42,Holozoa  -  Metazoa
5,ZDB-GENE-050320-94,Holozoa  -  Metazoa
5,ZDB-GENE-050327-83,Holozoa  -  Metazoa
5,ZDB-GENE-050327-84,Holozoa  -  Metazoa
5,ZDB-GENE-081104-12,Holozoa  -  Metazoa
5,ZDB-GENE-081103-57,Holozoa  -  Metazoa
5,ZDB-GENE-081103-40,Holozoa  -  Metazoa
5,ZDB-GENE-081104-234,Holozoa  -  Metazoa
5,ZDB-GENE-081104-247,Holozoa  -  Metazoa
5,ZDB-GENE-081104-305,Holozoa  -  Metazoa
5,ZDB-GENE-081104-413,Holozoa  -  Metazoa
5,ZDB-GENE-081104-410,Holozoa  -  Metazoa
5,ZDB-GENE-081104-441,Holozoa  -  Metazoa
5,ZDB-GENE-081104-51,Holozoa  -  Metazoa
5,ZDB-GENE-081104-461,Holozoa  -  Metazoa
5,ZDB-GENE-081104-492,Holozoa  -  Metazoa
5,ZDB-GENE-081104-477,Holozoa  -  Metazoa
5,ZDB-GENE-081104-48,Holozoa  -  Metazoa
5,ZDB-GENE-081104-498,Holozoa  -  Metazoa
5,ZDB-GENE-081104-475,Holozoa  -  Metazoa
5,ZDB-GENE-081105-148,Holozoa  -  Metazoa
5,ZDB-GENE-081105-129,Holozoa  -  Metazoa
5,ZDB-GENE-081105-125,Holozoa  -  Metazoa
5,ZDB-GENE-081105-156,Holozoa  -  Metazoa
5,ZDB-GENE-081105-182,Holozoa  -  Metazoa
5,ZDB-GENE-081105-176,Holozoa  -  Metazoa
5,ZDB-GENE-081105-5,Holozoa  -  Metazoa
5,ZDB-GENE-081105-78,Holozoa  -  Metazoa
5,ZDB-GENE-081105-8,Holozoa  -  Metazoa
5,ZDB-GENE-081105-97,Holozoa  -  Metazoa
5,ZDB-GENE-081107-14,Holozoa  -  Metazoa
5,ZDB-GENE-081107-56,Holozoa  -  Metazoa
5,ZDB-GENE-081107-35,Holozoa  -  Metazoa
5,ZDB-GENE-081107-48,Holozoa  -  Metazoa
5,ZDB-GENE-090128-2,Holozoa  -  Metazoa
5,ZDB-GENE-090205-2,Holozoa  -  Metazoa
5,ZDB-GENE-090303-6,Holozoa  -  Metazoa
5,ZDB-GENE-090311-1,Holozoa  -  Metazoa
5,ZDB-GENE-090312-1,Holozoa  -  Metazoa
5,ZDB-GENE-090311-53,Holozoa  -  Metazoa
5,ZDB-GENE-090312-17,Holozoa  -  Metazoa
5,ZDB-GENE-090312-106,Holozoa  -  Metazoa
5,ZDB-GENE-090312-136,Holozoa  -  Metazoa
5,ZDB-GENE-090312-123,Holozoa  -  Metazoa
5,ZDB-GENE-090313-149,Holozoa  -  Metazoa
5,ZDB-GENE-090313-182,Holozoa  -  Metazoa
5,ZDB-GENE-090313-141,Holozoa  -  Metazoa
5,ZDB-GENE-090312-98,Holozoa  -  Metazoa
5,ZDB-GENE-090312-88,Holozoa  -  Metazoa
5,ZDB-GENE-090313-105,Holozoa  -  Metazoa
5,ZDB-GENE-090312-23,Holozoa  -  Metazoa
5,ZDB-GENE-090312-20,Holozoa  -  Metazoa
5,ZDB-GENE-090312-202,Holozoa  -  Metazoa
5,ZDB-GENE-090312-203,Holozoa  -  Metazoa
5,ZDB-GENE-090313-269,Holozoa  -  Metazoa
5,ZDB-GENE-090313-248,Holozoa  -  Metazoa
5,ZDB-GENE-090313-232,Holozoa  -  Metazoa
5,ZDB-GENE-090313-214,Holozoa  -  Metazoa
5,ZDB-GENE-090313-203,Holozoa  -  Metazoa
5,ZDB-GENE-090313-210,Holozoa  -  Metazoa
5,ZDB-GENE-090313-2,Holozoa  -  Metazoa
5,ZDB-GENE-090313-200,Holozoa  -  Metazoa
5,ZDB-GENE-090313-179,Holozoa  -  Metazoa
5,ZDB-GENE-090313-184,Holozoa  -  Metazoa
5,ZDB-GENE-090313-312,Holozoa  -  Metazoa
5,ZDB-GENE-090313-288,Holozoa  -  Metazoa
5,ZDB-GENE-090313-350,Holozoa  -  Metazoa
5,ZDB-GENE-090313-47,Holozoa  -  Metazoa
5,ZDB-GENE-090313-67,Holozoa  -  Metazoa
5,ZDB-GENE-090410-4,Holozoa  -  Metazoa
5,ZDB-GENE-090409-2,Holozoa  -  Metazoa
5,ZDB-GENE-090409-3,Holozoa  -  Metazoa
5,ZDB-GENE-090429-1,Holozoa  -  Metazoa
5,ZDB-GENE-090529-3,Holozoa  -  Metazoa
5,ZDB-GENE-090529-4,Holozoa  -  Metazoa
5,ZDB-GENE-090529-5,Holozoa  -  Metazoa
5,ZDB-GENE-090512-2,Holozoa  -  Metazoa
5,ZDB-GENE-090508-8,Holozoa  -  Metazoa
5,ZDB-GENE-090506-5,Holozoa  -  Metazoa
5,ZDB-GENE-090629-1,Holozoa  -  Metazoa
5,ZDB-GENE-090618-2,Holozoa  -  Metazoa
5,ZDB-GENE-090728-1,Holozoa  -  Metazoa
5,ZDB-GENE-090817-2,Holozoa  -  Metazoa
5,ZDB-GENE-090908-4,Holozoa  -  Metazoa
5,ZDB-GENE-091112-10,Holozoa  -  Metazoa
5,ZDB-GENE-091028-1,Holozoa  -  Metazoa
5,ZDB-GENE-091020-13,Holozoa  -  Metazoa
5,ZDB-GENE-091118-45,Holozoa  -  Metazoa
5,ZDB-GENE-091118-42,Holozoa  -  Metazoa
5,ZDB-GENE-091118-32,Holozoa  -  Metazoa
5,ZDB-GENE-091118-22,Holozoa  -  Metazoa
5,ZDB-GENE-091118-18,Holozoa  -  Metazoa
5,ZDB-GENE-091118-127,Holozoa  -  Metazoa
5,ZDB-GENE-091118-110,Holozoa  -  Metazoa
5,ZDB-GENE-091118-105,Holozoa  -  Metazoa
5,ZDB-GENE-091117-2,Holozoa  -  Metazoa
5,ZDB-GENE-091117-40,Holozoa  -  Metazoa
5,ZDB-GENE-091116-16,Holozoa  -  Metazoa
5,ZDB-GENE-091116-22,Holozoa  -  Metazoa
5,ZDB-GENE-091116-30,Holozoa  -  Metazoa
5,ZDB-GENE-091116-10,Holozoa  -  Metazoa
5,ZDB-GENE-091113-50,Holozoa  -  Metazoa
5,ZDB-GENE-091117-1,Holozoa  -  Metazoa
5,ZDB-GENE-091117-17,Holozoa  -  Metazoa
5,ZDB-GENE-091117-15,Holozoa  -  Metazoa
5,ZDB-GENE-091116-74,Holozoa  -  Metazoa
5,ZDB-GENE-091116-75,Holozoa  -  Metazoa
5,ZDB-GENE-091116-53,Holozoa  -  Metazoa
5,ZDB-GENE-091116-66,Holozoa  -  Metazoa
5,ZDB-GENE-091116-60,Holozoa  -  Metazoa
5,ZDB-GENE-091116-4,Holozoa  -  Metazoa
5,ZDB-GENE-091204-183,Holozoa  -  Metazoa
5,ZDB-GENE-091204-118,Holozoa  -  Metazoa
5,ZDB-GENE-091204-128,Holozoa  -  Metazoa
5,ZDB-GENE-091118-50,Holozoa  -  Metazoa
5,ZDB-GENE-091204-247,Holozoa  -  Metazoa
5,ZDB-GENE-091204-265,Holozoa  -  Metazoa
5,ZDB-GENE-091204-270,Holozoa  -  Metazoa
5,ZDB-GENE-091204-311,Holozoa  -  Metazoa
5,ZDB-GENE-091204-312,Holozoa  -  Metazoa
5,ZDB-GENE-091204-280,Holozoa  -  Metazoa
5,ZDB-GENE-091204-293,Holozoa  -  Metazoa
5,ZDB-GENE-091204-32,Holozoa  -  Metazoa
5,ZDB-GENE-091204-353,Holozoa  -  Metazoa
5,ZDB-GENE-091204-360,Holozoa  -  Metazoa
5,ZDB-GENE-091204-371,Holozoa  -  Metazoa
5,ZDB-GENE-091204-382,Holozoa  -  Metazoa
5,ZDB-GENE-091204-383,Holozoa  -  Metazoa
5,ZDB-GENE-091204-408,Holozoa  -  Metazoa
5,ZDB-GENE-091204-428,Holozoa  -  Metazoa
5,ZDB-GENE-091204-457,Holozoa  -  Metazoa
5,ZDB-GENE-091204-458,Holozoa  -  Metazoa
5,ZDB-GENE-091204-443,Holozoa  -  Metazoa
5,ZDB-GENE-091204-58,Holozoa  -  Metazoa
5,ZDB-GENE-091204-73,Holozoa  -  Metazoa
5,ZDB-GENE-091204-68,Holozoa  -  Metazoa
5,ZDB-GENE-100427-3,Holozoa  -  Metazoa
5,ZDB-GENE-100510-1,Holozoa  -  Metazoa
5,ZDB-GENE-100513-3,Holozoa  -  Metazoa
5,ZDB-GENE-100414-3,Holozoa  -  Metazoa
5,ZDB-GENE-100107-1,Holozoa  -  Metazoa
5,ZDB-GENE-100921-76,Holozoa  -  Metazoa
5,ZDB-GENE-100922-133,Holozoa  -  Metazoa
5,ZDB-GENE-100921-12,Holozoa  -  Metazoa
5,ZDB-GENE-000328-4,Holozoa  -  Metazoa
5,ZDB-GENE-000328-5,Holozoa  -  Metazoa
5,ZDB-GENE-000329-17,Holozoa  -  Metazoa
5,ZDB-GENE-000112-47,Holozoa  -  Metazoa
5,ZDB-GENE-000208-25,Holozoa  -  Metazoa
5,ZDB-GENE-000210-6,Holozoa  -  Metazoa
5,ZDB-GENE-000210-7,Holozoa  -  Metazoa
5,ZDB-GENE-000210-21,Holozoa  -  Metazoa
5,ZDB-GENE-000427-4,Holozoa  -  Metazoa
5,ZDB-GENE-000511-1,Holozoa  -  Metazoa
5,ZDB-GENE-000411-1,Holozoa  -  Metazoa
5,ZDB-GENE-000509-3,Holozoa  -  Metazoa
5,ZDB-GENE-000607-83,Holozoa  -  Metazoa
5,ZDB-GENE-000607-16,Holozoa  -  Metazoa
5,ZDB-GENE-000526-1,Holozoa  -  Metazoa
5,ZDB-GENE-000605-1,Holozoa  -  Metazoa
5,ZDB-GENE-000607-70,Holozoa  -  Metazoa
5,ZDB-GENE-000616-8,Holozoa  -  Metazoa
5,ZDB-GENE-000616-9,Holozoa  -  Metazoa
5,ZDB-GENE-000616-3,Holozoa  -  Metazoa
5,ZDB-GENE-000906-4,Holozoa  -  Metazoa
5,ZDB-GENE-001030-2,Holozoa  -  Metazoa
5,ZDB-GENE-001030-3,Holozoa  -  Metazoa
5,ZDB-GENE-001030-4,Holozoa  -  Metazoa
5,ZDB-GENE-001106-1,Holozoa  -  Metazoa
5,ZDB-GENE-000823-1,Holozoa  -  Metazoa
